,population,max_generations,combination_prob,mutation_prob,iteration,accuracy
897,25.0,50.0,0.7,0.05,1.0,0.31697171381031614
898,25.0,50.0,0.7,0.05,1.0,0.2801580698835274
899,25.0,50.0,0.7,0.05,1.0,0.3198835274542429
900,25.0,50.0,0.7,0.05,1.0,0.4875207986688852
901,25.0,50.0,0.7,0.05,1.0,0.38955906821963393
902,25.0,50.0,0.7,0.05,1.0,0.48648086522462564
903,25.0,50.0,0.7,0.05,1.0,0.3714642262895175
904,25.0,50.0,0.7,0.05,1.0,0.3448419301164726
905,25.0,50.0,0.7,0.05,1.0,0.37583194675540765
906,25.0,50.0,0.7,0.05,1.0,0.45923460898502494
907,25.0,50.0,0.7,0.05,1.0,0.4536189683860233
908,25.0,50.0,0.7,0.05,1.0,0.3980865224625624
909,25.0,50.0,0.7,0.05,1.0,0.4045341098169717
910,25.0,50.0,0.7,0.05,1.0,0.4461314475873544
911,25.0,50.0,0.7,0.05,1.0,0.384567387687188
912,25.0,50.0,0.7,0.05,1.0,0.45965058236272877
913,25.0,50.0,0.7,0.05,1.0,0.37895174708818635
914,25.0,50.0,0.7,0.05,1.0,0.3939267886855241
915,25.0,50.0,0.7,0.05,1.0,0.5249584026622296
916,25.0,50.0,0.7,0.05,1.0,0.528910149750416
917,25.0,50.0,0.7,0.05,1.0,0.3812396006655574
918,25.0,50.0,0.7,0.05,1.0,0.39018302828618967
919,25.0,50.0,0.7,0.05,1.0,0.5027038269550749
920,25.0,50.0,0.7,0.05,1.0,0.4336522462562396
921,25.0,50.0,0.7,0.05,1.0,0.4461314475873544
922,25.0,50.0,0.7,0.05,1.0,0.4045341098169717
923,25.0,50.0,0.7,0.05,1.0,0.5085274542429284
924,25.0,50.0,0.7,0.05,1.0,0.4149334442595674
925,25.0,50.0,0.7,0.05,1.0,0.3999584026622296
926,25.0,50.0,0.7,0.05,1.0,0.3562811980033278
927,25.0,50.0,0.7,0.05,1.0,0.43926788685524126
928,25.0,50.0,0.7,0.05,1.0,0.47420965058236275
929,25.0,50.0,0.7,0.05,1.0,0.3452579034941764
930,25.0,50.0,0.7,0.05,1.0,0.4045341098169717
931,25.0,50.0,0.7,0.05,1.0,0.3213394342762063
932,25.0,50.0,0.7,0.05,1.0,0.42346089850249585
933,25.0,50.0,0.7,0.05,1.0,0.24563227953410982
934,25.0,50.0,0.7,0.05,1.0,0.3400582362728785
935,25.0,50.0,0.7,0.05,1.0,0.3381863560732113
936,25.0,50.0,0.7,0.05,1.0,0.300540765391015
937,25.0,50.0,0.7,0.05,1.0,0.4338602329450915
938,25.0,50.0,0.7,0.05,1.0,0.31426788685524126
939,25.0,50.0,0.7,0.05,1.0,0.36460066555740434
940,25.0,50.0,0.7,0.05,1.0,0.3814475873544093
941,25.0,50.0,0.7,0.05,1.0,0.343801996672213
942,25.0,50.0,0.7,0.05,1.0,0.3227953410981697
943,25.0,50.0,0.7,0.05,1.0,0.3254991680532446
944,25.0,50.0,0.7,0.05,1.0,0.3040765391014975
945,25.0,50.0,0.7,0.05,1.0,0.4442595673876872
946,25.0,50.0,0.7,0.05,1.0,0.35378535773710484
947,25.0,50.0,0.7,0.05,1.0,0.3198835274542429
948,25.0,50.0,0.7,0.05,1.0,0.4305324459234609
949,25.0,50.0,0.7,0.05,1.0,0.36460066555740434
950,25.0,50.0,0.7,0.05,1.0,0.40099833610648916
951,25.0,50.0,0.7,0.05,1.0,0.300540765391015
952,25.0,50.0,0.7,0.05,1.0,0.324459234608985
953,25.0,50.0,0.7,0.05,1.0,0.3889351081530782
954,25.0,50.0,0.7,0.05,1.0,0.2847337770382696
955,25.0,50.0,0.7,0.05,1.0,0.40557404326123125
956,25.0,50.0,0.7,0.05,1.0,0.40640599001663896
957,25.0,50.0,0.7,0.05,1.0,0.3257071547420965
958,25.0,50.0,0.7,0.05,1.0,0.2608153078202995
959,25.0,50.0,0.7,0.05,1.0,0.32154742096505823
960,25.0,50.0,0.7,0.05,1.0,0.31426788685524126
961,25.0,50.0,0.7,0.05,1.0,0.2608153078202995
962,25.0,50.0,0.7,0.05,1.0,0.40640599001663896
963,25.0,50.0,0.7,0.05,1.0,0.32154742096505823
964,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
965,25.0,50.0,0.7,0.05,1.0,0.3067803660565724
966,25.0,50.0,0.7,0.05,1.0,0.35836106489184694
967,25.0,50.0,0.7,0.05,1.0,0.300540765391015
968,25.0,50.0,0.7,0.05,1.0,0.2608153078202995
969,25.0,50.0,0.7,0.05,1.0,0.31426788685524126
970,25.0,50.0,0.7,0.05,1.0,0.39288685524126454
971,25.0,50.0,0.7,0.05,1.0,0.2608153078202995
972,25.0,50.0,0.7,0.05,1.0,0.2608153078202995
973,25.0,50.0,0.7,0.05,1.0,0.2608153078202995
974,25.0,50.0,0.7,0.05,1.0,0.2608153078202995
975,25.0,50.0,0.7,0.05,1.0,0.31426788685524126
976,25.0,50.0,0.7,0.05,1.0,0.2801580698835274
977,25.0,50.0,0.7,0.05,1.0,0.300540765391015
978,25.0,50.0,0.7,0.05,1.0,0.2801580698835274
979,25.0,50.0,0.7,0.05,1.0,0.2801580698835274
980,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
981,25.0,50.0,0.7,0.05,1.0,0.3132279534109817
982,25.0,50.0,0.7,0.05,1.0,0.31426788685524126
983,25.0,50.0,0.7,0.05,1.0,0.2608153078202995
984,25.0,50.0,0.7,0.05,1.0,0.2608153078202995
985,25.0,50.0,0.7,0.05,1.0,0.2608153078202995
986,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
987,25.0,50.0,0.7,0.05,1.0,0.300540765391015
988,25.0,50.0,0.7,0.05,1.0,0.31426788685524126
989,25.0,50.0,0.7,0.05,1.0,0.3198835274542429
990,25.0,50.0,0.7,0.05,1.0,0.5226705490848585
991,25.0,50.0,0.7,0.05,1.0,0.44529950083194675
992,25.0,50.0,0.7,0.05,1.0,0.4163893510815308
993,25.0,50.0,0.7,0.05,1.0,0.4336522462562396
994,25.0,50.0,0.7,0.05,1.0,0.45133111480865223
995,25.0,50.0,0.7,0.05,1.0,0.3209234608985025
996,25.0,50.0,0.7,0.05,1.0,0.43406821963394343
997,25.0,50.0,0.7,0.05,1.0,0.45465890183028285
998,25.0,50.0,0.7,0.05,1.0,0.44696339434276205
999,25.0,50.0,0.7,0.05,1.0,0.5014559068219634
1000,25.0,50.0,0.7,0.05,1.0,0.4118136439267887
1001,25.0,50.0,0.7,0.05,1.0,0.4245008319467554
1002,25.0,50.0,0.7,0.05,1.0,0.439891846921797
1003,25.0,50.0,0.7,0.05,1.0,0.4301164725457571
1004,25.0,50.0,0.7,0.05,1.0,0.4089018302828619
1005,25.0,50.0,0.7,0.05,1.0,0.4274126455906822
1006,25.0,50.0,0.7,0.05,1.0,0.38519134775374375
1007,25.0,50.0,0.7,0.05,1.0,0.3132279534109817
1008,25.0,50.0,0.7,0.05,1.0,0.4367720465890183
1009,25.0,50.0,0.7,0.05,1.0,0.3450499168053245
1010,25.0,50.0,0.7,0.05,1.0,0.46381031613976703
1011,25.0,50.0,0.7,0.05,1.0,0.324459234608985
1012,25.0,50.0,0.7,0.05,1.0,0.3939267886855241
1013,25.0,50.0,0.7,0.05,1.0,0.44529950083194675
1014,25.0,50.0,0.7,0.05,1.0,0.41410149750415975
1015,25.0,50.0,0.7,0.05,1.0,0.38061564059900166
1016,25.0,50.0,0.7,0.05,1.0,0.444675540765391
1017,25.0,50.0,0.7,0.05,1.0,0.3999584026622296
1018,25.0,50.0,0.7,0.05,1.0,0.26955074875207985
1019,25.0,50.0,0.7,0.05,1.0,0.42845257903494177
1020,25.0,50.0,0.7,0.05,1.0,0.30657237936772047
1021,25.0,50.0,0.7,0.05,1.0,0.42158901830282863
1022,25.0,50.0,0.7,0.05,1.0,0.430324459234609
1023,25.0,50.0,0.7,0.05,1.0,0.300540765391015
1024,25.0,50.0,0.7,0.05,1.0,0.3452579034941764
1025,25.0,50.0,0.7,0.05,1.0,0.34068219633943425
1026,25.0,50.0,0.7,0.05,1.0,0.2847337770382696
1027,25.0,50.0,0.7,0.05,1.0,0.300540765391015
1028,25.0,50.0,0.7,0.05,1.0,0.430324459234609
1029,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1030,25.0,50.0,0.7,0.05,1.0,0.2801580698835274
1031,25.0,50.0,0.7,0.05,1.0,0.38519134775374375
1032,25.0,50.0,0.7,0.05,1.0,0.3024126455906822
1033,25.0,50.0,0.7,0.05,1.0,0.3841514143094842
1034,25.0,50.0,0.7,0.05,1.0,0.2608153078202995
1035,25.0,50.0,0.7,0.05,1.0,0.3198835274542429
1036,25.0,50.0,0.7,0.05,1.0,0.3242512479201331
1037,25.0,50.0,0.7,0.05,1.0,0.3323627287853577
1038,25.0,50.0,0.7,0.05,1.0,0.34068219633943425
1039,25.0,50.0,0.7,0.05,1.0,0.3213394342762063
1040,25.0,50.0,0.7,0.05,1.0,0.28618968386023297
1041,25.0,50.0,0.7,0.05,1.0,0.3500415973377704
1042,25.0,50.0,0.7,0.05,1.0,0.5495008319467554
1043,25.0,50.0,0.7,0.05,1.0,0.3498336106489185
1044,25.0,50.0,0.7,0.05,1.0,0.343801996672213
1045,25.0,50.0,0.7,0.05,1.0,0.24563227953410982
1046,25.0,50.0,0.7,0.05,1.0,0.3675124792013311
1047,25.0,50.0,0.7,0.05,1.0,0.36501663893510816
1048,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1049,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1050,25.0,50.0,0.7,0.05,1.0,0.324459234608985
1051,25.0,50.0,0.7,0.05,1.0,0.329242928452579
1052,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1053,25.0,50.0,0.7,0.05,1.0,0.300540765391015
1054,25.0,50.0,0.7,0.05,1.0,0.3198835274542429
1055,25.0,50.0,0.7,0.05,1.0,0.3074043261231281
1056,25.0,50.0,0.7,0.05,1.0,0.40640599001663896
1057,25.0,50.0,0.7,0.05,1.0,0.2976289517470882
1058,25.0,50.0,0.7,0.05,1.0,0.3198835274542429
1059,25.0,50.0,0.7,0.05,1.0,0.300540765391015
1060,25.0,50.0,0.7,0.05,1.0,0.24563227953410982
1061,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1062,25.0,50.0,0.7,0.05,1.0,0.2801580698835274
1063,25.0,50.0,0.7,0.05,1.0,0.40744592346089853
1064,25.0,50.0,0.7,0.05,1.0,0.31697171381031614
1065,25.0,50.0,0.7,0.05,1.0,0.3198835274542429
1066,25.0,50.0,0.7,0.05,1.0,0.3074043261231281
1067,25.0,50.0,0.7,0.05,1.0,0.4288685524126456
1068,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1069,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1070,25.0,50.0,0.7,0.05,1.0,0.38519134775374375
1071,25.0,50.0,0.7,0.05,1.0,0.300540765391015
1072,25.0,50.0,0.7,0.05,1.0,0.4400998336106489
1073,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1074,25.0,50.0,0.7,0.05,1.0,0.2976289517470882
1075,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1076,25.0,50.0,0.7,0.05,1.0,0.41098169717138106
1077,25.0,50.0,0.7,0.05,1.0,0.3198835274542429
1078,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1079,25.0,50.0,0.7,0.05,1.0,0.34068219633943425
1080,25.0,50.0,0.7,0.05,1.0,0.3067803660565724
1081,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1082,25.0,50.0,0.7,0.05,1.0,0.430324459234609
1083,25.0,50.0,0.7,0.05,1.0,0.34754575707154745
1084,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1085,25.0,50.0,0.7,0.05,1.0,0.3024126455906822
1086,25.0,50.0,0.7,0.05,1.0,0.4103577371048253
1087,25.0,50.0,0.7,0.05,1.0,0.2976289517470882
1088,25.0,50.0,0.7,0.05,1.0,0.3055324459234609
1089,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1090,25.0,50.0,0.7,0.05,1.0,0.2502079866888519
1091,25.0,50.0,0.7,0.05,1.0,0.34068219633943425
1092,25.0,50.0,0.7,0.05,1.0,0.31426788685524126
1093,25.0,50.0,0.7,0.05,1.0,0.2801580698835274
1094,25.0,50.0,0.7,0.05,1.0,0.343801996672213
1095,25.0,50.0,0.7,0.05,1.0,0.2608153078202995
1096,25.0,50.0,0.7,0.05,1.0,0.300540765391015
1097,25.0,50.0,0.7,0.05,1.0,0.3336106489184692
1098,25.0,50.0,0.7,0.05,1.0,0.324459234608985
1099,25.0,50.0,0.7,0.05,1.0,0.2516638935108153
1100,25.0,50.0,0.7,0.05,1.0,0.2502079866888519
1101,25.0,50.0,0.7,0.05,1.0,0.2801580698835274
1102,25.0,50.0,0.7,0.05,1.0,0.300540765391015
1103,25.0,50.0,0.7,0.05,1.0,0.41098169717138106
1104,25.0,50.0,0.7,0.05,1.0,0.343801996672213
1105,25.0,50.0,0.7,0.05,1.0,0.3259151414309484
1106,25.0,50.0,0.7,0.05,1.0,0.2502079866888519
1107,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1108,25.0,50.0,0.7,0.05,1.0,0.2976289517470882
1109,25.0,50.0,0.7,0.05,1.0,0.40640599001663896
1110,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1111,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1112,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1113,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1114,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1115,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1116,25.0,50.0,0.7,0.05,1.0,0.2976289517470882
1117,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1118,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1119,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1120,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1121,25.0,50.0,0.7,0.05,1.0,0.2608153078202995
1122,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1123,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1124,25.0,50.0,0.7,0.05,1.0,0.2976289517470882
1125,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1126,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1127,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1128,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1129,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1130,25.0,50.0,0.7,0.05,1.0,0.2976289517470882
1131,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1132,25.0,50.0,0.7,0.05,1.0,0.2976289517470882
1133,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1134,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1135,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1136,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1137,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1138,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1139,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1140,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1141,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1142,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1143,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1144,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1145,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1146,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1147,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1148,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1149,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1150,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1151,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1152,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1153,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1154,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1155,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1156,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1157,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1158,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1159,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1160,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1161,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1162,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1163,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1164,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1165,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1166,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1167,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1168,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1169,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1170,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1171,25.0,50.0,0.7,0.05,1.0,0.3055324459234609
1172,25.0,50.0,0.7,0.05,1.0,0.35836106489184694
1173,25.0,50.0,0.7,0.05,1.0,0.3055324459234609
1174,25.0,50.0,0.7,0.05,1.0,0.2976289517470882
1175,25.0,50.0,0.7,0.05,1.0,0.300540765391015
1176,25.0,50.0,0.7,0.05,1.0,0.36460066555740434
1177,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1178,25.0,50.0,0.7,0.05,1.0,0.35378535773710484
1179,25.0,50.0,0.7,0.05,1.0,0.38685524126455906
1180,25.0,50.0,0.7,0.05,1.0,0.34442595673876875
1181,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1182,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1183,25.0,50.0,0.7,0.05,1.0,0.34068219633943425
1184,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1185,25.0,50.0,0.7,0.05,1.0,0.3953826955074875
1186,25.0,50.0,0.7,0.05,1.0,0.2847337770382696
1187,25.0,50.0,0.7,0.05,1.0,0.24563227953410982
1188,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1189,25.0,50.0,0.7,0.05,1.0,0.31697171381031614
1190,25.0,50.0,0.7,0.05,1.0,0.3306988352745424
1191,25.0,50.0,0.7,0.05,1.0,0.300540765391015
1192,25.0,50.0,0.7,0.05,1.0,0.2976289517470882
1193,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1194,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1195,25.0,50.0,0.7,0.05,1.0,0.2502079866888519
1196,25.0,50.0,0.7,0.05,1.0,0.300540765391015
1197,25.0,50.0,0.7,0.05,1.0,0.31697171381031614
1198,25.0,50.0,0.7,0.05,1.0,0.300540765391015
1199,25.0,50.0,0.7,0.05,1.0,0.36356073211314477
1200,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1201,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1202,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1203,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1204,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1205,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1206,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1207,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1208,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1209,25.0,50.0,0.7,0.05,1.0,0.2801580698835274
1210,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1211,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1212,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1213,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1214,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1215,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1216,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1217,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1218,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1219,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1220,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1221,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1222,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1223,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1224,25.0,50.0,0.7,0.05,1.0,0.24563227953410982
1225,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1226,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1227,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1228,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1229,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1230,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1231,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1232,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1233,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1234,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1235,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1236,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1237,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1238,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1239,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1240,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1241,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1242,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1243,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1244,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1245,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1246,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1247,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1248,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1249,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1250,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1251,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1252,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1253,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1254,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1255,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1256,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1257,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1258,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1259,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1260,25.0,50.0,0.7,0.05,1.0,0.300540765391015
1261,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1262,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1263,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1264,25.0,50.0,0.7,0.05,1.0,0.38706322795341097
1265,25.0,50.0,0.7,0.05,1.0,0.2976289517470882
1266,25.0,50.0,0.7,0.05,1.0,0.300540765391015
1267,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1268,25.0,50.0,0.7,0.05,1.0,0.2976289517470882
1269,25.0,50.0,0.7,0.05,1.0,0.300540765391015
1270,25.0,50.0,0.7,0.05,1.0,0.3198835274542429
1271,25.0,50.0,0.7,0.05,1.0,0.375
1272,25.0,50.0,0.7,0.05,1.0,0.32154742096505823
1273,25.0,50.0,0.7,0.05,1.0,0.2847337770382696
1274,25.0,50.0,0.7,0.05,1.0,0.37728785357737105
1275,25.0,50.0,0.7,0.05,1.0,0.39475873544093176
1276,25.0,50.0,0.7,0.05,1.0,0.2502079866888519
1277,25.0,50.0,0.7,0.05,1.0,0.2976289517470882
1278,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1279,25.0,50.0,0.7,0.05,1.0,0.4045341098169717
1280,25.0,50.0,0.7,0.05,1.0,0.300540765391015
1281,25.0,50.0,0.7,0.05,1.0,0.37915973377703827
1282,25.0,50.0,0.7,0.05,1.0,0.2801580698835274
1283,25.0,50.0,0.7,0.05,1.0,0.2976289517470882
1284,25.0,50.0,0.7,0.05,1.0,0.3074043261231281
1285,25.0,50.0,0.7,0.05,1.0,0.3242512479201331
1286,25.0,50.0,0.7,0.05,1.0,0.3040765391014975
1287,25.0,50.0,0.7,0.05,1.0,0.2976289517470882
1288,25.0,50.0,0.7,0.05,1.0,0.2608153078202995
1289,25.0,50.0,0.7,0.05,1.0,0.3381863560732113
1290,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1291,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1292,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1293,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1294,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1295,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1296,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1297,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1298,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1299,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1300,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1301,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1302,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1303,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1304,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1305,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1306,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1307,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1308,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1309,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1310,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1311,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1312,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1313,25.0,50.0,0.7,0.05,1.0,0.22628951747088186
1314,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1315,25.0,50.0,0.7,0.05,1.0,0.2976289517470882
1316,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1317,25.0,50.0,0.7,0.05,1.0,0.2976289517470882
1318,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1319,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1320,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1321,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1322,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1323,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1324,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1325,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1326,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1327,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1328,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1329,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1330,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1331,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1332,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1333,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1334,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1335,25.0,50.0,0.7,0.05,1.0,0.1836522462562396
1336,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
1337,25.0,50.0,0.7,0.05,1.0,0.18552412645590682
